UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_difference,torque_tool_interaction
4419,L51598,L,302.6,310.3,1642,33.2,82,0,0,0,0,0,0,7.699999999999989,2722.4
4421,H33834,H,302.6,310.2,1873,21.3,87,0,0,0,0,0,0,7.599999999999966,1853.1000000000001
4422,L51601,L,302.6,310.2,1325,62.4,92,1,0,1,0,0,0,7.599999999999966,5740.8
4424,M19283,M,302.6,310.2,1563,39.0,97,0,0,0,0,0,0,7.599999999999966,3783.0
4425,M19284,M,302.6,310.2,1631,31.0,100,0,0,0,0,0,0,7.599999999999966,3100.0
4426,L51605,L,302.5,310.2,1547,36.9,103,0,0,0,0,0,0,7.699999999999989,3800.7
4427,L51606,L,302.6,310.3,1479,40.4,105,0,0,0,0,0,0,7.699999999999989,4242.0
4428,M19287,M,302.4,310.1,1379,48.9,107,1,0,1,0,0,0,7.7000000000000455,5232.3
4430,M19289,M,302.3,310.1,1731,33.4,112,0,0,0,0,0,0,7.800000000000011,3740.7999999999997
4431,H33844,H,302.3,310.1,1688,30.4,115,0,0,0,0,0,0,7.800000000000011,3496.0
4432,H33845,H,302.3,310.2,1443,54.6,120,0,0,0,0,0,0,7.899999999999977,6552.0
4433,L51612,L,302.4,310.2,1445,46.4,125,0,0,0,0,0,0,7.800000000000011,5800.0
4434,H33847,H,302.4,310.2,1435,44.9,127,0,0,0,0,0,0,7.800000000000011,5702.3
4435,L51614,L,302.4,310.1,1556,32.9,132,0,0,0,0,0,0,7.7000000000000455,4342.8
4436,L51615,L,302.3,310.1,1321,52.7,134,1,0,1,0,0,0,7.800000000000011,7061.8
4437,M19296,M,302.4,310.1,1577,35.8,136,0,0,0,0,0,0,7.7000000000000455,4868.799999999999
4438,L51617,L,302.4,310.2,1578,31.2,139,0,0,0,0,0,0,7.800000000000011,4336.8
4439,L51618,L,302.4,310.1,1418,52.3,141,0,0,0,0,0,0,7.7000000000000455,7374.299999999999
4440,M19299,M,302.4,310.2,1392,55.8,143,0,0,0,0,0,0,7.800000000000011,7979.4
4441,L51620,L,302.5,310.3,1446,44.0,146,0,0,0,0,0,0,7.800000000000011,6424.0
4442,L51621,L,302.5,310.2,1329,50.6,148,1,0,1,0,0,0,7.699999999999989,7488.8
4443,L51622,L,302.5,310.2,1563,34.8,150,0,0,0,0,0,0,7.699999999999989,5220.0
4444,L51623,L,302.5,310.3,1405,57.4,152,0,0,0,0,0,0,7.800000000000011,8724.8
4446,L51625,L,302.5,310.2,1716,29.9,156,0,0,0,0,0,0,7.699999999999989,4664.4
4447,L51626,L,302.5,310.3,1584,35.5,158,0,0,0,0,0,0,7.800000000000011,5609.0
4448,M19307,M,302.5,310.3,1488,41.8,160,0,0,0,0,0,0,7.800000000000011,6688.0
4449,L51628,L,302.4,310.3,1374,51.2,163,1,0,1,0,0,0,7.900000000000034,8345.6
4450,M19309,M,302.4,310.3,1378,54.3,165,1,0,1,0,0,0,7.900000000000034,8959.5
4451,L51630,L,302.5,310.3,1551,37.3,168,0,0,0,0,0,0,7.800000000000011,6266.4
4452,L51631,L,302.5,310.3,1549,40.9,170,0,0,0,0,0,0,7.800000000000011,6953.0
4453,M19312,M,302.5,310.3,1447,39.2,172,0,0,0,0,0,0,7.800000000000011,6742.400000000001
4454,L51633,L,302.4,310.2,1400,53.7,175,0,0,0,0,0,0,7.800000000000011,9397.5
4455,L51634,L,302.4,310.1,1401,48.8,177,0,0,0,0,0,0,7.7000000000000455,8637.6
4456,H33869,H,302.4,310.1,1597,28.9,179,0,0,0,0,0,0,7.7000000000000455,5173.099999999999
4457,L51636,L,302.3,310.1,1487,46.0,184,0,0,0,0,0,0,7.800000000000011,8464.0
4458,M19317,M,302.5,310.3,1710,27.3,186,0,0,0,0,0,0,7.800000000000011,5077.8
4459,L51638,L,302.6,310.4,1478,47.7,189,0,0,0,0,0,0,7.7999999999999545,9015.300000000001
4460,L51639,L,302.6,310.4,1743,26.3,191,0,0,0,0,0,0,7.7999999999999545,5023.3
4461,L51640,L,302.6,310.5,1596,32.8,193,0,0,0,0,0,0,7.899999999999977,6330.4
4462,L51641,L,302.7,310.5,1642,30.8,195,0,0,0,0,0,0,7.800000000000011,6006.0
4465,L51644,L,302.8,310.6,1671,30.5,201,0,0,0,0,0,0,7.800000000000011,6130.5
4466,L51645,L,302.8,310.6,1404,43.2,203,0,0,0,0,0,0,7.800000000000011,8769.6
4467,L51646,L,302.8,310.6,1470,41.1,205,0,0,0,0,0,0,7.800000000000011,8425.5
4468,L51647,L,302.8,310.6,1617,37.9,207,0,0,0,0,0,0,7.800000000000011,7845.299999999999
4469,L51648,L,302.7,310.5,1725,29.0,209,0,0,0,0,0,0,7.800000000000011,6061.0
4470,L51649,L,302.7,310.5,1446,40.9,211,1,1,0,0,0,0,7.800000000000011,8629.9
4471,L51650,L,302.7,310.6,1564,34.3,0,0,0,0,0,0,0,7.900000000000034,0.0
4472,L51651,L,302.8,310.6,1670,29.1,2,0,0,0,0,0,0,7.800000000000011,58.2
4473,L51652,L,302.7,310.6,1501,48.7,4,0,0,0,0,0,0,7.900000000000034,194.8
4474,L51653,L,302.7,310.5,1551,35.9,6,0,0,0,0,0,0,7.800000000000011,215.39999999999998
4475,L51654,L,302.7,310.5,1563,35.0,8,0,0,0,0,0,0,7.800000000000011,280.0
4476,L51655,L,302.7,310.5,1351,41.8,10,1,0,1,0,0,0,7.800000000000011,418.0
4477,L51656,L,302.6,310.4,1415,52.1,12,0,0,0,0,0,0,7.7999999999999545,625.2
4478,L51657,L,302.6,310.3,1647,34.2,14,0,0,0,0,0,0,7.699999999999989,478.80000000000007
4479,L51658,L,302.5,310.2,1477,41.6,16,0,0,0,0,0,0,7.699999999999989,665.6
4481,H33894,H,302.7,310.4,1305,55.2,20,1,0,1,0,0,0,7.699999999999989,1104.0
4482,M19341,M,302.6,310.4,1544,35.1,25,0,0,0,0,0,0,7.7999999999999545,877.5
4483,H33896,H,302.7,310.5,1568,36.9,28,0,0,0,0,0,0,7.800000000000011,1033.2
4484,L51663,L,302.7,310.4,1489,42.7,33,0,0,0,0,0,0,7.699999999999989,1409.1000000000001
4485,M19344,M,302.6,310.4,1451,43.1,35,0,0,0,0,0,0,7.7999999999999545,1508.5
4486,L51665,L,302.7,310.4,1542,35.7,38,0,0,0,0,0,0,7.699999999999989,1356.6000000000001
4488,L51667,L,302.5,310.5,1436,36.5,43,0,0,0,0,0,0,8.0,1569.5
4489,M19348,M,302.5,310.4,1509,37.6,45,0,0,0,0,0,0,7.899999999999977,1692.0
4490,L51669,L,302.5,310.4,1487,40.2,48,0,0,0,0,0,0,7.899999999999977,1929.6000000000001
4492,H33905,H,302.6,310.4,1409,53.3,52,0,0,0,0,0,0,7.7999999999999545,2771.6
4493,M19352,M,302.6,310.5,1420,56.4,57,0,0,0,0,0,0,7.899999999999977,3214.7999999999997
4494,L51673,L,302.7,310.5,1511,37.7,60,0,0,0,0,0,0,7.800000000000011,2262.0
4495,H33908,H,302.6,310.4,1649,30.1,62,0,0,0,0,0,0,7.7999999999999545,1866.2
4496,L51675,L,302.6,310.4,1359,57.2,67,1,0,1,0,0,0,7.7999999999999545,3832.4
4497,M19356,M,302.5,310.4,1605,36.0,69,0,0,0,0,0,0,7.899999999999977,2484.0
4498,L51677,L,302.5,310.3,1523,36.0,72,0,0,0,0,0,0,7.800000000000011,2592.0
4499,H33912,H,302.6,310.4,1614,36.0,74,0,0,0,0,0,0,7.7999999999999545,2664.0
4500,H33913,H,302.6,310.3,1721,27.4,79,0,0,0,0,0,0,7.699999999999989,2164.6
4501,L51680,L,302.6,310.4,1638,36.2,84,0,0,0,0,0,0,7.7999999999999545,3040.8
4502,L51681,L,302.5,310.2,1307,54.0,86,1,0,1,0,0,0,7.699999999999989,4644.0
4503,L51682,L,302.4,310.2,1642,28.3,88,0,0,0,0,0,0,7.800000000000011,2490.4
4504,M19363,M,302.5,310.2,1751,30.5,90,0,0,0,0,0,0,7.699999999999989,2745.0
4505,L51684,L,302.4,310.1,1645,31.6,93,0,0,0,0,0,0,7.7000000000000455,2938.8
4506,L51685,L,302.4,310.1,1426,46.8,95,0,0,0,0,0,0,7.7000000000000455,4446.0
4507,M19366,M,302.4,310.1,1520,36.6,97,0,0,0,0,0,0,7.7000000000000455,3550.2000000000003
4508,L51687,L,302.4,310.1,1709,31.8,100,0,0,0,0,0,0,7.7000000000000455,3180.0
4509,L51688,L,302.4,310.0,1426,46.6,102,0,0,0,0,0,0,7.600000000000023,4753.2
4510,L51689,L,302.4,310.1,1429,43.7,104,0,0,0,0,0,0,7.7000000000000455,4544.8
4511,L51690,L,302.4,310.2,1346,62.4,106,1,0,1,0,0,0,7.800000000000011,6614.4
4512,L51691,L,302.5,310.2,1454,43.0,108,0,0,0,0,0,0,7.699999999999989,4644.0
4513,M19372,M,302.5,310.3,1411,49.5,110,0,0,0,0,0,0,7.800000000000011,5445.0
4515,L51694,L,302.4,310.3,1479,36.2,115,0,0,0,0,0,0,7.900000000000034,4163.0
4516,L51695,L,302.5,310.4,1415,48.2,117,0,0,0,0,0,0,7.899999999999977,5639.400000000001
4517,L51696,L,302.5,310.3,1539,39.0,119,0,0,0,0,0,0,7.800000000000011,4641.0
4518,L51697,L,302.4,310.3,1520,31.6,121,0,0,0,0,0,0,7.900000000000034,3823.6000000000004
4519,L51698,L,302.4,310.3,1480,45.8,123,0,0,0,0,0,0,7.900000000000034,5633.4
4520,L51699,L,302.4,310.4,1666,29.7,125,0,0,0,0,0,0,8.0,3712.5
4521,L51700,L,302.4,310.4,1456,47.6,127,0,0,0,0,0,0,8.0,6045.2
4522,L51701,L,302.4,310.4,1865,23.9,129,0,0,0,0,0,0,8.0,3083.1
4524,L51703,L,302.5,310.4,1488,48.4,134,0,0,0,0,0,0,7.899999999999977,6485.599999999999
4525,M19384,M,302.5,310.5,1527,38.8,136,0,0,0,0,0,0,8.0,5276.799999999999
4526,M19385,M,302.4,310.4,1463,42.2,139,0,0,0,0,0,0,8.0,5865.8
4527,L51706,L,302.4,310.4,1521,38.5,142,0,0,0,0,0,0,8.0,5467.0
4528,M19387,M,302.4,310.5,1372,45.7,144,1,0,1,0,0,0,8.100000000000023,6580.8
4529,L51708,L,302.5,310.5,1507,39.5,147,0,0,0,0,0,0,8.0,5806.5
4530,M19389,M,302.4,310.4,1586,34.3,149,0,0,0,0,0,0,8.0,5110.7
4531,L51710,L,302.5,310.4,1487,42.0,152,0,0,0,0,0,0,7.899999999999977,6384.0
4532,L51711,L,302.5,310.5,1520,41.2,154,0,0,0,0,0,0,8.0,6344.8
4533,H33946,H,302.5,310.4,1422,41.9,156,0,0,0,0,0,0,7.899999999999977,6536.4
4534,M19393,M,302.4,310.3,1375,52.5,161,1,0,1,0,0,0,7.900000000000034,8452.5
4535,L51714,L,302.4,310.2,1633,28.0,164,0,0,0,0,0,0,7.800000000000011,4592.0
4536,L51715,L,302.4,310.2,1503,36.2,166,0,0,0,0,0,0,7.800000000000011,6009.200000000001
4537,L51716,L,302.4,310.2,1351,45.1,168,1,0,1,0,0,0,7.800000000000011,7576.8
4538,L51717,L,302.3,310.2,1548,35.3,170,0,0,0,0,0,0,7.899999999999977,6000.999999999999
4540,L51719,L,302.5,310.3,1592,32.6,174,0,0,0,0,0,0,7.800000000000011,5672.400000000001
4541,M19400,M,302.5,310.4,1580,35.6,176,0,0,0,0,0,0,7.899999999999977,6265.6
4542,L51721,L,302.5,310.4,1427,46.8,179,0,0,0,0,0,0,7.899999999999977,8377.199999999999
4543,M19402,M,302.5,310.4,1581,32.7,181,0,0,0,0,0,0,7.899999999999977,5918.700000000001
4544,M19403,M,302.6,310.5,1542,39.9,184,0,0,0,0,0,0,7.899999999999977,7341.599999999999
4545,L51724,L,302.5,310.4,1349,55.1,187,1,0,1,0,0,0,7.899999999999977,10303.7
4546,L51725,L,302.5,310.5,1463,43.0,189,0,0,0,0,0,0,8.0,8127.0
4547,M19406,M,302.5,310.4,1429,43.2,191,0,0,0,0,0,0,7.899999999999977,8251.2
4548,M19407,M,302.5,310.4,1451,53.6,194,0,0,0,0,0,0,7.899999999999977,10398.4
4549,L51728,L,302.6,310.5,1511,37.2,197,0,0,0,0,0,0,7.899999999999977,7328.400000000001
4550,L51729,L,302.6,310.6,1549,37.5,199,0,0,0,0,0,0,8.0,7462.5
4551,M19410,M,302.5,310.5,1507,40.2,201,0,0,0,0,0,0,8.0,8080.200000000001
4552,M19411,M,302.6,310.5,1524,33.7,204,0,0,0,0,0,0,7.899999999999977,6874.8
4553,M19412,M,302.7,310.5,1880,22.7,207,0,0,0,0,0,0,7.800000000000011,4698.9
4554,L51733,L,302.6,310.5,1461,45.4,0,0,0,0,0,0,0,7.899999999999977,0.0
4555,L51734,L,302.6,310.5,1748,28.2,2,0,0,0,0,0,0,7.899999999999977,56.4
4556,L51735,L,302.7,310.6,1690,26.7,4,0,0,0,0,0,0,7.900000000000034,106.8
4557,M19416,M,302.7,310.6,1349,51.2,6,1,0,1,0,0,0,7.900000000000034,307.20000000000005
4558,L51737,L,302.7,310.6,1686,26.3,9,0,0,0,0,0,0,7.900000000000034,236.70000000000002
4559,L51738,L,302.7,310.7,1369,47.5,11,1,0,1,0,0,0,8.0,522.5
4560,L51739,L,302.7,310.7,1433,43.7,13,0,0,0,0,0,0,8.0,568.1
4561,L51740,L,302.7,310.7,1597,41.9,15,0,0,0,0,0,0,8.0,628.5
4562,L51741,L,302.9,310.8,1610,32.2,17,0,0,0,0,0,0,7.900000000000034,547.4000000000001
4563,L51742,L,302.7,310.7,1398,57.7,19,0,0,0,0,0,0,8.0,1096.3
4565,L51744,L,302.8,310.8,1516,39.5,23,0,0,0,0,0,0,8.0,908.5
4566,H33979,H,302.7,310.8,1275,55.0,25,1,0,1,0,0,0,8.100000000000023,1375.0
4567,L51746,L,302.8,310.8,1402,50.5,30,0,0,0,0,0,0,8.0,1515.0
4568,M19427,M,302.8,310.8,1451,44.7,32,0,0,0,0,0,0,8.0,1430.4
4569,M19428,M,302.7,310.8,1555,36.1,35,0,0,0,0,0,0,8.100000000000023,1263.5
4570,L51749,L,302.8,310.9,1636,35.0,38,0,0,0,0,0,0,8.099999999999966,1330.0
4571,L51750,L,302.8,310.9,1312,52.2,40,1,0,1,0,0,0,8.099999999999966,2088.0
4572,L51751,L,302.8,310.9,1708,29.8,42,0,0,0,0,0,0,8.099999999999966,1251.6000000000001
4573,M19432,M,302.9,311.0,1556,36.5,44,0,0,0,0,0,0,8.100000000000023,1606.0
4574,H33987,H,302.8,311.0,1436,43.5,47,0,0,0,0,0,0,8.199999999999989,2044.5
4575,M19434,M,302.9,311.0,1402,40.7,52,0,0,0,0,0,0,8.100000000000023,2116.4
4576,M19435,M,302.9,311.0,1437,49.9,55,0,0,0,0,0,0,8.100000000000023,2744.5
4578,L51757,L,303.0,311.2,1800,23.7,61,0,0,0,0,0,0,8.199999999999989,1445.7
4579,L51758,L,303.0,311.2,1641,32.6,63,0,0,0,0,0,0,8.199999999999989,2053.8
4580,L51759,L,303.0,311.2,1374,48.2,65,1,0,1,0,0,0,8.199999999999989,3133.0
4581,L51760,L,303.0,311.2,1494,37.0,67,0,0,0,0,0,0,8.199999999999989,2479.0
4582,L51761,L,303.0,311.2,1601,32.9,69,0,0,0,0,0,0,8.199999999999989,2270.1
4583,L51762,L,302.9,311.2,1634,36.9,71,0,0,0,0,0,0,8.300000000000011,2619.9
4584,M19443,M,302.9,311.2,1467,37.7,73,0,0,0,0,0,0,8.300000000000011,2752.1000000000004
4585,L51764,L,302.8,311.1,1550,32.3,76,0,0,0,0,0,0,8.300000000000011,2454.7999999999997
4586,L51765,L,302.8,311.1,1563,32.2,78,0,0,0,0,0,0,8.300000000000011,2511.6000000000004
4587,L51766,L,302.7,310.9,1395,48.3,80,0,0,0,0,0,0,8.199999999999989,3864.0
4588,M19447,M,302.8,311.0,1507,33.4,82,0,0,0,0,0,0,8.199999999999989,2738.7999999999997
4589,L51768,L,302.8,311.0,1564,38.5,85,0,0,0,0,0,0,8.199999999999989,3272.5
4590,L51769,L,302.8,311.1,1721,30.0,87,0,0,0,0,0,0,8.300000000000011,2610.0
4591,L51770,L,302.8,311.1,1456,36.1,89,0,0,0,0,0,0,8.300000000000011,3212.9
4593,L51772,L,302.9,311.1,1555,33.9,96,0,0,0,0,0,0,8.200000000000045,3254.3999999999996
4594,L51773,L,303.0,311.2,1409,41.9,98,0,0,0,0,0,0,8.199999999999989,4106.2
4595,M19454,M,303.0,311.2,1387,41.4,100,0,0,0,0,0,0,8.199999999999989,4140.0
4596,M19455,M,303.0,311.2,1460,43.9,103,0,0,0,0,0,0,8.199999999999989,4521.7
4597,L51776,L,303.0,311.2,1361,47.6,106,1,0,1,0,0,0,8.199999999999989,5045.6
4598,M19457,M,303.0,311.1,1490,43.0,108,0,0,0,0,0,0,8.100000000000023,4644.0
4599,L51778,L,303.1,311.2,1399,49.2,111,0,0,0,0,0,0,8.099999999999966,5461.200000000001
4600,L51779,L,303.1,311.1,1420,55.8,113,0,0,0,0,0,0,8.0,6305.4
4601,L51780,L,303.0,311.0,1359,44.2,115,1,0,1,0,0,0,8.0,5083.0
4602,M19461,M,303.0,311.1,1372,54.3,117,1,0,1,0,0,0,8.100000000000023,6353.099999999999
4603,M19462,M,303.0,311.0,1409,41.7,120,0,0,0,0,0,0,8.0,5004.0
4604,H34017,H,302.9,311.0,1452,58.3,123,0,0,0,0,0,0,8.100000000000023,7170.9
4605,L51784,L,302.9,311.0,1820,24.6,128,0,0,0,0,0,0,8.100000000000023,3148.8
4606,H34019,H,302.9,311.0,1469,48.7,130,0,0,0,0,0,0,8.100000000000023,6331.0
4607,L51786,L,302.9,311.1,1556,45.3,135,0,0,0,0,0,0,8.200000000000045,6115.5
4609,M19468,M,303.0,311.2,1519,38.0,139,0,0,0,0,0,0,8.199999999999989,5282.0
4610,L51789,L,303.0,311.2,1456,44.0,142,0,0,0,0,0,0,8.199999999999989,6248.0
4611,L51790,L,303.1,311.2,1394,45.3,144,0,0,0,0,0,0,8.099999999999966,6523.2
4612,L51791,L,303.0,311.3,1365,56.2,146,1,0,1,0,0,0,8.300000000000011,8205.2
4614,L51793,L,303.1,311.3,1403,55.6,150,0,0,0,0,0,0,8.199999999999989,8340.0
4615,H34028,H,303.0,311.2,1503,37.0,152,0,0,0,0,0,0,8.199999999999989,5624.0
4616,L51795,L,303.0,311.3,1793,29.3,157,0,0,0,0,0,0,8.300000000000011,4600.1
4617,L51796,L,303.1,311.4,1829,24.5,159,0,0,0,0,0,0,8.299999999999955,3895.5
4618,M19477,M,303.1,311.4,1831,23.3,161,0,0,0,0,0,0,8.299999999999955,3751.3
4619,M19478,M,303.0,311.3,1335,53.6,164,1,0,1,0,0,0,8.300000000000011,8790.4
4621,L51800,L,303.1,311.3,1336,52.6,172,1,0,1,0,0,0,8.199999999999989,9047.2
4622,L51801,L,303.0,311.2,1341,51.0,174,1,0,1,0,0,0,8.199999999999989,8874.0
4623,M19482,M,303.0,311.1,1526,37.3,176,0,0,0,0,0,0,8.100000000000023,6564.799999999999
4624,L51803,L,303.0,311.1,1525,40.7,179,0,0,0,0,0,0,8.100000000000023,7285.3
4625,M19484,M,303.0,311.1,1428,39.8,181,0,0,0,0,0,0,8.100000000000023,7203.799999999999
4626,L51805,L,303.0,311.2,1511,45.7,184,0,0,0,0,0,0,8.199999999999989,8408.800000000001
4627,L51806,L,303.0,311.2,1664,29.8,186,0,0,0,0,0,0,8.199999999999989,5542.8
4628,M19487,M,303.0,311.2,1592,38.9,188,0,0,0,0,0,0,8.199999999999989,7313.2
4629,M19488,M,303.0,311.1,1597,36.7,191,0,0,0,0,0,0,8.100000000000023,7009.700000000001
4630,L51809,L,303.0,311.2,1735,26.1,194,0,0,0,0,0,0,8.199999999999989,5063.400000000001
4631,L51810,L,302.9,311.2,1751,23.8,196,0,0,0,0,0,0,8.300000000000011,4664.8
4632,L51811,L,303.0,311.2,1383,44.6,198,0,0,0,0,0,0,8.199999999999989,8830.800000000001
4633,M19492,M,302.9,311.2,1330,53.7,200,1,0,1,0,0,0,8.300000000000011,10740.0
4634,L51813,L,303.0,311.2,1382,50.5,203,0,0,0,0,0,0,8.199999999999989,10251.5
4635,L51814,L,303.0,311.2,1755,30.4,205,0,0,0,0,0,0,8.199999999999989,6232.0
4636,M19495,M,303.0,311.2,1614,35.7,207,0,0,0,0,0,0,8.199999999999989,7389.900000000001
4637,L51816,L,303.0,311.3,1466,43.0,210,0,0,0,0,0,0,8.300000000000011,9030.0
4638,M19497,M,303.1,311.3,1847,24.7,212,0,0,0,0,0,0,8.199999999999989,5236.4
4639,L51818,L,303.1,311.3,1474,34.8,215,0,0,0,0,0,0,8.199999999999989,7481.999999999999
4640,L51819,L,303.1,311.3,1657,31.8,217,0,0,0,0,0,0,8.199999999999989,6900.6
4641,L51820,L,303.1,311.2,1435,40.1,219,0,0,0,0,0,0,8.099999999999966,8781.9
4642,H34055,H,303.1,311.3,1494,42.7,221,0,0,0,0,0,0,8.199999999999989,9436.7
4643,L51822,L,303.2,311.4,1238,54.6,226,1,0,1,0,1,0,8.199999999999989,12339.6
4644,L51823,L,303.2,311.4,1324,54.2,228,1,0,1,0,1,0,8.199999999999989,12357.6
4645,L51824,L,303.2,311.4,1514,41.2,230,0,0,0,0,0,0,8.199999999999989,9476.0
4646,L51825,L,303.3,311.4,1732,25.6,232,0,0,0,0,0,0,8.099999999999966,5939.200000000001
4647,L51826,L,303.3,311.4,1497,46.0,234,1,1,0,0,0,0,8.099999999999966,10764.0
4649,L51828,L,303.3,311.4,1630,32.5,2,0,0,0,0,0,0,8.099999999999966,65.0
4650,M19509,M,303.3,311.4,1395,59.1,4,0,0,0,0,0,0,8.099999999999966,236.4
4651,L51830,L,303.3,311.4,1658,30.5,7,0,0,0,0,0,0,8.099999999999966,213.5
4652,L51831,L,303.2,311.4,1349,51.1,9,1,0,1,0,0,0,8.199999999999989,459.90000000000003
4653,L51832,L,303.1,311.2,1452,52.9,11,0,0,0,0,0,0,8.099999999999966,581.9
4654,M19513,M,303.1,311.1,1594,35.5,13,0,0,0,0,0,0,8.0,461.5
4655,M19514,M,303.1,311.0,1510,47.6,16,0,0,0,0,0,0,7.899999999999977,761.6
4656,L51835,L,303.1,311.1,1854,22.6,19,0,0,0,0,0,0,8.0,429.40000000000003
4657,L51836,L,303.1,311.2,1626,32.3,21,0,0,0,0,0,0,8.099999999999966,678.3
4658,L51837,L,303.1,311.2,1628,35.2,23,0,0,0,0,0,0,8.099999999999966,809.6
4659,L51838,L,303.1,311.2,1679,34.8,25,0,0,0,0,0,0,8.099999999999966,869.9999999999999
4660,M19519,M,303.1,311.2,1489,44.5,27,0,0,0,0,0,0,8.099999999999966,1201.5
4661,L51840,L,303.2,311.2,1439,43.9,30,0,0,0,0,0,0,8.0,1317.0
4662,L51841,L,303.3,311.3,1350,48.1,32,1,0,1,0,0,0,8.0,1539.2
4663,H34076,H,303.3,311.2,1607,31.7,34,0,0,0,0,0,0,7.899999999999977,1077.8
4664,L51843,L,303.3,311.3,1389,53.9,39,0,0,0,0,0,0,8.0,2102.1
4665,M19524,M,303.3,311.3,1566,46.1,41,0,0,0,0,0,0,8.0,1890.1000000000001
4666,M19525,M,303.4,311.4,1307,54.0,44,1,0,1,0,0,0,8.0,2376.0
4667,M19526,M,303.3,311.5,1569,36.6,47,0,0,0,0,0,0,8.199999999999989,1720.2
4668,H34081,H,303.3,311.4,1651,30.6,50,0,0,0,0,0,0,8.099999999999966,1530.0
4669,H34082,H,303.3,311.4,1692,27.9,55,0,0,0,0,0,0,8.099999999999966,1534.5
4670,M19529,M,303.3,311.5,1373,47.3,60,1,0,1,0,0,0,8.199999999999989,2838.0
4671,L51850,L,303.2,311.4,1610,35.5,63,0,0,0,0,0,0,8.199999999999989,2236.5
4672,L51851,L,303.3,311.4,1511,43.4,65,0,0,0,0,0,0,8.099999999999966,2821.0
4673,L51852,L,303.3,311.5,1412,55.6,67,0,0,0,0,0,0,8.199999999999989,3725.2000000000003
4674,L51853,L,303.4,311.5,1501,36.2,69,0,0,0,0,0,0,8.100000000000023,2497.8
4675,L51854,L,303.4,311.5,1414,44.8,71,0,0,0,0,0,0,8.100000000000023,3180.7999999999997
4676,H34089,H,303.5,311.5,1629,33.5,73,0,0,0,0,0,0,8.0,2445.5
4677,L51856,L,303.4,311.5,1879,21.3,78,0,0,0,0,0,0,8.100000000000023,1661.4
4678,H34091,H,303.5,311.6,1466,47.0,80,0,0,0,0,0,0,8.100000000000023,3760.0
4679,H34092,H,303.6,311.7,1476,40.1,85,0,0,0,0,0,0,8.099999999999966,3408.5
4680,L51859,L,303.6,311.8,1695,30.7,90,0,0,0,0,0,0,8.199999999999989,2763.0
4681,L51860,L,303.6,311.7,1491,39.8,92,0,0,0,0,0,0,8.099999999999966,3661.6
4682,M19541,M,303.6,311.8,1659,34.7,94,0,0,0,0,0,0,8.199999999999989,3261.8
4683,L51862,L,303.6,311.8,1567,31.7,97,0,0,0,0,0,0,8.199999999999989,3074.9
4684,L51863,L,303.6,311.8,1736,32.9,99,0,0,0,0,0,0,8.199999999999989,3257.1
4685,M19544,M,303.6,311.8,1421,44.8,101,1,0,0,0,0,0,8.199999999999989,4524.799999999999
4686,M19545,M,303.6,311.8,1627,30.8,104,0,0,0,0,0,0,8.199999999999989,3203.2000000000003
4687,M19546,M,303.5,311.6,1562,34.2,107,0,0,0,0,0,0,8.100000000000023,3659.4
4689,L51868,L,303.5,311.6,1577,38.1,112,0,0,0,0,0,0,8.100000000000023,4267.2
4690,M19549,M,303.4,311.5,1560,36.4,114,0,0,0,0,0,0,8.100000000000023,4149.599999999999
4691,M19550,M,303.4,311.5,1483,43.0,117,0,0,0,0,0,0,8.100000000000023,5031.0
4692,L51871,L,303.5,311.5,1535,33.3,120,0,0,0,0,0,0,8.0,3995.9999999999995
4693,M19552,M,303.4,311.4,1606,29.6,122,0,0,0,0,0,0,8.0,3611.2000000000003
4694,M19553,M,303.4,311.5,1817,24.7,125,0,0,0,0,0,0,8.100000000000023,3087.5
4695,L51874,L,303.4,311.5,1424,50.8,128,0,0,0,0,0,0,8.100000000000023,6502.4
4696,L51875,L,303.3,311.6,1514,34.7,130,0,0,0,0,0,0,8.300000000000011,4511.0
4697,L51876,L,303.4,311.6,1449,41.7,132,0,0,0,0,0,0,8.200000000000045,5504.400000000001
4698,M19557,M,303.5,311.6,1573,34.0,134,0,0,0,0,0,0,8.100000000000023,4556.0
4699,L51878,L,303.4,311.6,1564,41.9,137,0,0,0,0,0,0,8.200000000000045,5740.3
4700,L51879,L,303.5,311.6,1428,46.2,139,0,0,0,0,0,0,8.100000000000023,6421.8
4701,L51880,L,303.5,311.7,1620,31.0,141,0,0,0,0,0,0,8.199999999999989,4371.0
4702,H34115,H,303.5,311.7,1584,32.7,143,0,0,0,0,0,0,8.199999999999989,4676.1
4703,L51882,L,303.6,311.8,1222,66.8,148,1,0,1,0,0,0,8.199999999999989,9886.4
4704,M19563,M,303.6,311.8,1432,42.5,150,0,0,0,0,0,0,8.199999999999989,6375.0
4705,L51884,L,303.7,311.9,1561,33.3,153,0,0,0,0,0,0,8.199999999999989,5094.9
4706,L51885,L,303.6,311.8,1614,33.2,155,0,0,0,0,0,0,8.199999999999989,5146.0
4709,L51888,L,303.4,311.7,1793,25.8,161,0,0,0,0,0,0,8.300000000000011,4153.8
4710,M19569,M,303.4,311.6,1446,50.0,163,0,0,0,0,0,0,8.200000000000045,8150.0
4711,L51890,L,303.4,311.7,1673,32.2,166,0,0,0,0,0,0,8.300000000000011,5345.200000000001
